,OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
236,1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,35.736050,-77.949870
237,1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,40.922880,-98.344450
238,1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,40.140500,-74.703290
239,1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,38.276300,-122.047380
240,1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,41.095520,-74.156800
241,1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,41.188020,-74.363060
242,1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,35.182980,-107.897750
243,1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,41.722900,-86.603590
244,1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,40.747820,-81.406280
245,1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,40.654690,-84.131220
246,1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,41.010130,-81.862220
247,1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,41.613650,-84.543740
248,1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,36.535080,-97.442650
249,1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,35.426690,-99.212860
250,1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,40.140010,-87.447050
251,1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,39.986510,-78.261710
252,1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,39.882180,-77.159900
253,1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,40.389520,-86.907080
254,1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,40.266170,-77.049550
255,1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,34.222910,-80.683270
256,1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,41.134360,-104.810960
257,1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,35.151430,-81.858890
258,1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,34.008850,-85.074850
259,1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,34.264760,-79.735810
260,1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,35.027110,-82.035320
261,1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,33.956270,-81.236200
262,1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,33.498210,-81.910700
263,1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,34.938660,-82.227070
264,1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,36.319890,-82.838520
265,1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.016450,-85.385490
266,1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,35.061380,-90.019870
267,1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,35.126940,-101.903580
268,1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,39.523290,-85.777020
269,1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,33.046010,-102.431440
270,1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,28.676660,-99.182900
271,1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,35.809910,-101.964280
272,1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,28.057170,-98.596130
273,1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.292800,-102.874170
274,1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,40.734240,-73.988580
275,1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,40.734240,-73.988580
276,1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,35.788560,-88.394940
277,1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,41.610740,-93.578740
278,1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,45.982020,-112.504720
279,1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,35.190070,-102.016340
280,1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,32.344180,-102.554540
281,1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,41.581800,-87.244150
282,1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.479510,-108.432560
283,1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,40.146050,-80.130580
284,1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,42.590550,-76.131760
285,1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,42.590550,-76.131760
286,1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.156920,-88.917520
287,1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.096340,-122.184740
288,1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,39.267000,-76.603630
289,1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,38.819510,-81.719350
290,1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,33.543890,-86.826900
291,1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.223200,-97.768770
292,1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.778220,-104.909240
293,1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,33.412020,-80.664470
294,1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,32.297720,-106.812710
295,1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.312190,-98.613880
296,1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.867660,-87.937280
297,1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.434930,-100.553840
298,1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,41.445500,-86.059560
299,1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.632660,-87.524380
300,1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,41.793850,-87.619450
301,1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,41.793850,-87.619450
302,1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,30.847360,-96.965350
303,1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.512910,-92.358140
304,1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,42.945550,-74.364460
305,1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,42.945550,-74.364460
306,1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.008690,-94.553080
307,1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.339290,-78.559490
308,1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,35.239840,-101.619300
309,1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.165920,-86.277490
310,1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.044480,-94.726050
311,1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.027830,-100.940740
312,1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,30.441690,-93.969200
313,1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.851490,-97.085880
314,1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.418960,-85.499010
315,1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,43.418960,-85.499010
316,1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,43.418960,-85.499010
317,1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,31.977620,-102.050920
318,1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.218340,-101.382550
319,1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.382610,-100.802590
320,1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,27.386340,-80.888540
321,1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,27.386340,-80.888540
322,1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.274430,-89.288060
323,1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.540550,-94.349320
324,1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.471200,-100.439720
325,1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.791330,-85.668350
326,1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,29.449890,-98.346010
327,1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.673700,-80.715870
328,1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.917800,-84.627530
329,1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.178400,-113.794320
330,1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,42.115930,-86.455820
331,1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,42.115930,-86.455820
332,1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,41.842170,-86.315360
333,1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,41.842170,-86.315360
334,1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.653920,-96.554540
335,1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.701220,-93.286530
336,1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.785990,-100.903020
337,1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.331680,-102.073050
338,1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,32.716070,-96.321390
339,1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.461250,-98.112650
340,1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.459690,-99.868400
341,1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,33.667150,-96.916400
342,1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.678550,-113.061780
343,1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,38.995480,-110.164830
344,1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.727620,-111.505940
345,1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.958480,-111.860080
346,1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.266020,-97.475600
347,1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,40.892570,-111.896070
348,1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,36.852780,-80.862890
349,1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.608530,-82.175780
350,1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.100100,-80.690890
351,1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.578430,-80.740510
352,1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.578430,-80.740510
353,1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,38.268330,-77.184060
354,1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.468900,-77.436640
355,1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,38.129760,-78.187460
356,1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.722440,-76.638660
357,1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.962940,-78.439710
358,1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.937560,-80.997190
359,1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,44.212650,-72.582910
360,1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,38.332110,-82.945540
361,1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,47.653550,-117.406930
362,1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.959,47.653550,-117.406930
363,1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.395360,-122.900680
364,1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.120260,-91.461770
365,1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,43.923210,-90.265900
366,2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.061800,-87.705730
367,2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.720570,-92.079040
368,2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.674630,-87.941910
369,2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.665890,-79.621010
370,2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.418110,-82.457730
371,2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,38.532110,-81.027540
372,2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,42.840580,-106.372010
373,2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,43.011720,-106.735030
374,2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.132490,-104.815990
375,2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.658480,-105.174380
376,2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.175320,-104.069760
377,2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.671710,-107.986940
378,2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.467870,-98.285010
379,2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.576320,-99.272570
380,2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,33.462860,-101.675130
381,2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.561230,-102.996470
382,2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.735790,-111.868570
383,2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,38.767540,-112.084780
384,2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.961420,-112.720960
385,2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.532510,-90.009680
386,2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.295330,-105.586050
387,2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.611600,-77.422080
388,2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.679200,-94.447560
389,2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.488270,-94.148010
390,2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.929720,-79.231210
391,2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,38.196410,-80.861460
392,2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,38.998810,-82.553350
393,2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.109860,-81.237080
394,2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.087060,-87.596580
395,2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.792140,-92.260180
396,2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.116510,-83.765860
397,2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.116510,-83.765860
398,2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.265390,-81.873380
399,2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.791350,-88.205440
400,2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,41.791350,-88.205440
401,2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.693630,-90.450330
402,2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.558770,-83.460230
403,2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.524790,-86.643930
404,2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.909570,-81.775140
405,2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.040070,-78.503820
406,2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.861560,-81.005590
407,2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.026410,-85.368430
408,2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.13233333,35.720020,-86.335460
409,2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,42.989570,-70.932340
410,2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.937560,-80.997190
411,2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.538820,-90.313500
412,2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.969800,-96.331630
413,2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.539600,-84.297930
414,2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.729700,-89.031200
415,2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.788310,-107.237030
416,2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,39.683250,-75.481070
417,2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,45.231770,-122.809200
418,2638,PIT STOP TRAVEL CENTER,US-789,Riverton                                ,WY,790,4.399,43.024670,-108.380930
419,2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,38.215200,-89.380080
420,2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,38.215200,-89.380080
421,2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.087570,-105.050670
422,2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.188030,-81.527970
423,2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.892450,-96.862290
424,2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.858550,-101.209960
425,2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.090060,-102.619370
426,2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.735500,-84.998400
427,2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.735500,-84.998400
428,2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.568380,-113.782700
429,2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,43.375310,-73.202750
430,2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.426520,-112.184220
431,2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.521670,-87.215800
432,2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.060410,-76.567830
433,2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.602700,-122.904890
434,2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.463840,-112.787580
435,2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.670380,-114.449360
436,2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.426600,-91.175480
437,2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.815790,-94.395250
438,2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.272380,-104.545240
439,2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,29.025530,-82.140000
440,2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.359,29.025530,-82.140000
441,2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.922130,-84.608010
442,2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.490690,-87.278010
443,2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.527170,-119.706670
444,2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.488240,-81.478840
445,2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.431200,-117.039420
446,2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,41.365470,-110.305330
447,2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,46.842590,-96.841140
448,2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.043910,-83.452760
449,2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,43.018560,-112.407920
450,2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.259570,-79.182470
451,2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.106730,-106.653190
452,2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,37.938370,-77.472700
453,2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,37.938370,-77.472700
454,2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,30.906150,-94.014290
455,2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.336990,-76.711970
456,2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,47.515280,-97.835890
457,2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.331540,-81.763010
458,2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.855210,-84.622450
459,2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.222860,-80.837960
460,2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.906900,-98.708420
461,2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.585720,-83.547880
